,text,score,jaehyeong/koelectra-base-v3-generalized-sentiment-analysis,klue/bert-base,matthewburke/korean_sentiment,monologg/koelectra-base-v2-discriminator,skt/kogpt2-base-v2,beomi/kcbert-large
107,"한 권 책 읽기 한 학기 한 권 읽기를 지도하던 찰나 책읽고 독서골든벨 활동만 운영했었는데
연극을 적용해보면 어떨까 하여 강의를 신청하게 되었습니다.

고학년이면 연극 차시가 있기 때문에 마침 잘됐다 싶었습니다.
연극을 하기 까지 많은 어려움이 있을 것으로 예상되는데

강의를 듣고 약간의 걱정을 덜게 되었습니다.
가벼운 마음으로 듣고, 간략하게 학생과 운영하니 크게 어려운 점은 없었으나
아직 참여하기 싫어하는 학생들에게는 부담이 되는 것 같습니다.

조금더 학습하여 학생들과 함께 즐거운 연극 만들어 가고 싶습니다.",1,1,-1,1,1,-1,-1
108,"진.미.영 시리즈 진짜 미국식 영어!
김영철의 파워FM에서 듣던 진.미.영 시리즈가 강의로 나왔는지 몰랐네요; )
팟캐스트로 가끔 듣다가 강의로 들으니 또 색달랐습니다. ; )
일상 생활 속에서 사용하는 다양한 표현을 미국식 표현으로 익히는 경험을 어디서 할 수 있을까요? ㅎㅎ
접하기가 어려운 경험인데 타일러님께서 찰떡같이 알려주셔서 재미있어요; )
그리고 정나래 강사님께서 덧붙여주시는 설명 또한 도움이 많이 되었습니다.

영어 공부에는 정말 끝이 없네요; ) It's never ends.",1,1,1,1,1,-1,-1
109,유럽여행을 정말로 다녀온 듯한 즐거웠던 연수 여러 작가들에 대해서 알게 되었고 유럽여행을 새로운 시각으로 다녀올 수 있을 것 같아요.,1,1,1,1,1,-1,-1
110,"뭉크씨, 도파민 과잉입니다. 명화를 감상하며 예술과 건강 상식을 얻을 수 있으며, 호르몬의 균형과 건강의 중요성을 학생들에게 전달할 수 있는 새로운 시각을 발견하게 됨.",1,1,1,1,1,-1,-1
111,유익한 연수 감사합니다. 영어 기초를 다시 한 번 다질 수 있는 기회였습니다. 유익한 연수 감사합니다.,1,1,1,1,1,-1,-1
112,생생한 현지 영어회화에 진심인 연수! - 중요 표현 연습 - 다양한 상황에서의 패턴 활용 연습 - 원어민 발음과 억양을 통한 회화 연습 등 처음에 기대했던 이상으로 훌륭한 연수입니다. 스피킹 맥스는 뭐가 달라도 다른~~^^ 스피킹 맥스 추가 연수도 개설 희망합니다.,1,1,1,1,1,-1,-1
113,"음악과 함께하는 편안한 연수 편하게 들을 수 있는 연수라 좋아요.
잠시나마 쉬어갈 수 있었습니다!",1,1,1,1,1,-1,1
114,"교사들의 진솔한 이야기들 현직 선생님들의 진솔하고 다양한 이야기들을
편하게 들을 수 있는 강의였습니다.",1,1,1,1,1,-1,-1
115,"힐링되는 가벼운 연수~ 예쁜 음료와 베이커리를 보면서
잠시나마 힐링할 수 있는 시간이었습니다 :)",1,1,1,1,1,-1,-1
116,"다양한 주제의 강의들 너무 길거나 지루하지 않게
다양한 주제의 강의를 들을 수 있어 좋았습니다.",1,1,1,1,1,-1,-1
117,"정말 유익했던 강의였습니다. 스페인어에 대해 기초를 익히고 싶었는데
이 연수를 통해서 자음과 모음 소리내는 법, 단어와 문장을 읽는 법,
기초적인 표현들을 재미있게 익힐 수 있어서 정말 유용했습니다.
앞으로는 스페인어를 보면 두려움없이 조금 더 친근하게 느껴질 것 같아 만족합니다!",1,1,1,1,1,-1,-1
118,연수 내용이 지루하지 않고 알차요 여러가지 들었던 영어 연수 중에서 제일 재미있고 알찬 내용이었어요. 모든 내용을 원어민이 설명해서 지루할 틈이 없었고 잘 모르면 자막을 켜서 들었어요.,1,1,0,1,1,0,-1
119,유용한 연수였습니다. 유용한 연수였습니다.,0,1,1,1,1,-1,-1
120,유용한 연수였습니다. 유용한 연수였습니다.,1,1,1,1,1,-1,-1
121,한국 근 현대사 공부에 가장 적합한 연수입니다. 한국 근 현대사 공부에 가장 적합한 연수입니다.,1,1,1,1,1,-1,-1
122,"괜찮다고 토닥여주는 연수 사람과의 관계가 너무 어려운데 나 이래도 정상일까? 괜찮아...
때로는 마음에도 없는 말로 대답하는 데, 거짓말해서 어쩌지? 괜찮아...
직업상 나의 지시에 전혀 따르지 않는 학생이 있는데 그런 왜 그렇지? 괜찮아...
사람과의 관계가 힘들고 너무 지칠 수 있는 거라면 그래도 괜찮다.
어떤 피해나 도덕적으로 잘못된 것이 아닌 거짓말로 그때 그 분위기, 상대의 기분을 살피면서 했던 말들은 괜찮다고 말해준다.
또 교사의 지시에 불응하는 학생은 내가 잘못한 것이 아니라 그 학생의 상태가 그런 것이니 나의 잘못이 아니다. 꼭 가르쳐야 할 것을
평정심을 가지고 반복하여 바르게 가르치려 노력하면 된다 라고 말해준다.
삶의 순간순간 의문이 들거나 이래도 될까 하는 문제들에 대해 조근조근 설명해주시는 강사님 덕분에 마음에 위안을 얻고 내가 잘하고 있구나 괜찮구나 이렇게 하면 되는구나 하는 마음을 갖게 해준다.
감사합니다. 강사님.
감사합니다. 하지현 교수님!!!",1,1,-1,1,1,-1,-1
123,"성격이 그 사람이다. 요즘 만남에서는 ""MBTI가 뭐야?""로 시작한다. 그 사람을 더 잘 이해하고 상대할 수 있어서 오해나 섭섭한 마음이 덜 생기게 된다. 연수에서 상황별로 유형의 특성을 설명해 주어 더 잘 알게 되었다. 가족이나 학생들을 대할 때 마음 넓은 사람이 될 수 있을 것 같다.",1,1,1,1,1,-1,-1
124,흥미 있는 연수네요. 자연 환경 생태 등에 관심 있으신 선생님들이 좋아할 연수 내용 입니다. 모처럼 즐겁고 재미있게 받은 연수 중 하나였습니다.,1,1,0,1,1,-1,-1
125,"좋은 연수 좋은 연수 감사합니다.
옥이샘의 자료를 덤으로 얻어서 좋아요.
완제품 학습 자료라서 거의 인쇄만 하면 바로 수업에 투여할 수 있어 좋네요.
잘 쓰겠습니다.",1,1,1,1,1,-1,-1
126,감사합니다. 배운 내용으로 교실에서 수업 해보겠습니다. 감사합니다.,1,1,1,1,1,-1,-1
127,"학생을 이해하는데 도움이 되는 연수 여러 경우의 학생들을 소개하고 방법을 안내해주었지만
결국 학생을 이해하고 안아주고 참아주고 품어주고... 사랑이 해답이네요.
힘들지만 그렇게 해보려고 다시 마음을 먹어봅니다.",1,1,-1,1,1,-1,-1
128,"유용한 연수 그동안 몰랐던 식물 관리, 화분 관리, 식물 인테리어 등 많은 것들을 배우는 유용한 연수였습니다.",1,1,-1,1,1,-1,-1
129,"힘든 일상에 한줄기 빛이었어요~~~^^ 다양한 가수와 더 다양한 노래들로 아이들에게 뺏긴 기와 에너지를 충전하는 시간이었습니다.
맨날 무엇이 바쁜지 학기말이 되도록 할일을 체크하고 지워가면서 기말을 맞이하고 있네요.
오늘도 여러가지 일을 진행하고 마쳤습니다.
장마철이라 기운도 없고 기분도 다운되는데, 좋은 음악으로 힐링하고 싶은 오후입니다.
연수기간내에 마치느라 좀 급히 들은 느낌인데, 천천히 복기하면서 다시 한번 더 들을 수 있으면 좋겠습니다~~^^",1,1,1,1,1,-1,-1
130,"학생들의 마음 이해가 가능한 교실 심리학 나이가 들수록 아니 해가 갈수록 아이들의 요구사항은 많아지고, 이해되지 않는 행동들을 어쩜 그리 잘 찾아내서 하는지 라는 생각이 들때 이 연수를 통해 학생들이 이해가 되었다. 날이 갈수록 아이들이 이해가 되지 않을때 도움이 되는 연수.....

참 유익합니다.",1,1,-1,1,1,-1,0
131,"공간의 재발견, 정리의 힘을 통하여 정리를 배우다 공간의 재발견, 정리의 힘 연수를 듣고 정리 정돈하는 법을 배웠습니다.
배운것을 잘 활용하여 교실과 집을 정리 정돈하도록 하겠습니다.",1,1,1,1,1,-1,-1
132,"마음의 여유를 얻을 수 있는 시간 노래 실력과 감성이 충만한 여러분의 가수 노래를 들을 수 있어 행복한 시간이었습니다. 덕분에 조급한 마음에 잠시 쉼을 줄 수 있는 소중한 시간이었습니다.
여유를 얻을 수 있는 연수가 더 많이 있었으면 좋겠습니다.",1,1,1,1,1,-1,-1
133,"자격증 취득이 목적이었는데..... 자격증 취득이 목적인데 너무 어렵습니다.
교재가 있으면 적으면서 할건데 pdf파일이어서
좀 아쉬움이 있었습니다.
한글파일로 올려주시면 감사하겠습니다.",1,1,0,-1,1,-1,-1
134,"그림책 수업 매우 유익하며, 바로 수업에 활용할 수 있어요. 그림책 수업 매우 유익하며, 바로 수업에 활용할 수 있어요.",1,1,0,1,1,-1,-1
135,후기 다양한 글씨를 연습하여 나만의 글씨를 찾는데 도움이 되었네요,1,1,0,1,1,-1,-1
136,후기 학생들과 재미있는 활동을 하며 즐겁게 수업을 할 수 있게 되었네요,1,1,1,1,1,-1,-1
137,후기 학생회 활동에 자율적이고 적극적인 참여를 할 수 있게 되어 도움이 되었어요,1,1,1,1,1,-1,-1
138,후기 정리하는 방법을 차근차근 설명해주셔서 공간 활용을 잘 할 것 같아요,1,1,1,1,1,-1,-1
139,안전지도 안전교육에 대해 쉽고 이해가게 설명을 해주고 딕션이 좋습니다,1,1,1,1,1,-1,-1
140,상담과 학폭을 대하는 자세에 대한 전체적인 이해 대략적인 감을 잡는데 많은 도움이 되었습니다. 유익한 강의 감사합니다.,1,1,1,1,1,-1,1
141,"남학생들의 완전정복 교직 생활 어느덧 24년차....학급경영 및 생활지도, 수업 면에서 어느 정도 베테랑이 된 지금임에도 여전히 아이들의 돌발적인 행동과 반응에 당황하고 기가 찰 때가 있다. 이 연수를 통해 남학생들의 성향과 그에 따른 행동에 좀더 이해하고 대처할 수 있는 현명한 교사로 거듭나고 싶다.",1,1,1,1,1,-1,-1
142,바로 활용할 수 있는 유익한 연수 고민하던 주제들입니다. 교실에서 꼭 활용해 봐야겠습니다. 유익한 연수였습니다.,1,1,0,1,1,-1,-1
143,접근 동기와 회피 동기로 이해되는 반응 어떤 상황에서 왜 그렇게 전개되었는지 아무리 곱씹어도 정리할 수 없었던 때가 많았다. 과거를 깊이 이해해야 미래를 현명하게 준비할 수 있겠다는 생각이 들었다. 큰 성공보다 소소한 행복이 잦을 때 만족스러운 삶이 이어진다는 데에 깊이 공감할 수 있었다. 한결같이 진지하고 냉철할 수는 없다. 순간들의 소중함에 대해 다시 인식할 수 있었다. 고마운 연수였다.,1,1,-1,1,1,-1,-1
144,"정말 유익한 연수입니다 ^^ 교실과 집의 정리 정돈이 되지 않아 적지 않은 스트레스를 받는 일인입니다.
물건 찾느라 시간을 허비할 때 마다 스스로에게 화가 나지만 정리정돈은 늘 엉망.
시간 없다는 핑계로 미뤘지만 정리를 할 엄두가 나지 않았죠.
연수를 통하여 할 수 있다는 자심감과 큰 용기를 얻었습니다. 좋은 연수 감사합니다~^^",1,1,1,1,1,-1,-1
145,"다음 세대의 교육을 다시 한번 생각하게 하는 소중한 연수 감사합니다. 다음 세대의 교육을 다시 한번 생각하게 하는 소중한 시간이었습니다.
감사합니다.",1,1,1,1,1,-1,-1
146,영어는 정말 잘못이 없네요 가르치는 방식을 조금 만 바꾸면 영어들이 우리나라에 와서 고생을 덜 할텐데 안타깝네요. 연수 잘 들었습니다.,1,1,1,1,1,-1,-1
147,"챗GPT 관련 이론 및 실습 연수 에듀테크 수업이 강조되는 지금, 챗GPT 관련하여 어떤 수업을 할 수 있을까 고민하던 중 찾게 된 연수입니다.

챗GPT에 대한 개념 뿐 만 아니라 교사 세 분이 실제로 수업에 적용하셨던 사례들을 직접 실습하며 설명해주셔서

같이 따라하다 보니 쉽게 이해되고 수업에 적용하기 편리했습니다.

특히 챗GPT를 사용할 때의 유의점이나 질문하는 방법, 한계점을 이용한 수업 방법 등 다양한 노하우를 알려주셔서 매우 유익했습니다.

앞으로 이런 심도 있는 연수가 더 많이 나왔으면 좋겠습니다.",1,1,-1,1,1,-1,-1
148,통합교육 연수후기 유익하고 도움이 되는 연수였습니다.,1,1,1,1,1,-1,-1
149,유익한 연수 한국사 공부하는데 유익한 연수였습니다.,1,1,1,1,1,-1,-1
150,유익한 연수였습니다. 꼭 필요한 연수이며 강의 분량도 적절하여 좋았습니다.,1,1,1,1,1,-1,-1
151,구글을 활용한 수업에 도움이 되는 좋은 연수입니다. 구글에 관심이 있는 선생님들께 많은 도움이 될 것 같습니다.,1,1,1,1,1,-1,-1
152,도움됐어요 현장에서 실제 사례들 들려주니 공감되고 도움됐어요,1,1,-1,1,1,-1,1
153,"재밌습니다 Chatgpt에 원래 관심이 많기도 했지만, 이외에도 다른 도구들을 설명해주셔서 재밌었습니다.",1,1,0,1,1,-1,-1
154,"학생의 심리를 이해할 수 있는 아주 좋은 연수 재미와 함께 학생의 심리를 이해할 수 있고, 나 자신도 살펴볼 수 있는 재미있는 연수임.",1,1,1,1,1,-1,-1
155,"주식의 기초로 아주 좋아요 생소했던 주식의 기본적인 용어, 이용안내 등 기초로 아주 좋아요. 몇번 더 반복해서 들어보면 익숙해질것으로 생각됩니다.",1,1,-1,1,1,0,-1
156,"3형제 엄마이자...초딩쌤... 3형제 키우고 있지만...남자 아이들 행동이나 마음은 알다가도 모르겠더라고요...^^;; 교실 상황도 그렇고 평소 아들 키우는 엄마라면 도움 많이 되는 내용이었습니다. '왜 저렇게 행동해?' ' 너 개기냐?"" 등등의 아이의 반발을 가져올 수 있는 말들을 참 많이 했던 것 같아 반성합니다. 연수 내용 참고해서...교실에서도 가정에서도 좀 더 너그러운 시선으로 바라볼 수 있도록 연습하고 노력해야겠습니다. 좋은 연수 감사합니다...^^",1,1,-1,1,1,-1,-1
157,"연수 후기 차이를 만드는 교실 습관, 자율의 힘 힘든 교실 수업 중 힘이 되고 도움이 되는 수업임",1,1,0,1,1,0,-1
158,문해력 수업 문해력 수업 듣고 편하고 많은 도움이 되었습니다.,1,1,1,1,1,-1,-1
159,다문화교육연수 후기 다문화교육연수 후기 쉽게 배울 수 있어 좋았습니다.,1,1,1,1,1,-1,-1
160,"뚝딱뚝딱 온앤오프 자료 만들기 너무 너무 맍만족스러운 연수..
평소 수업자료 만드는게 어렵다고 느껴졌는데 강사분들의 설명을 천천히 따라하면 뭔가 될 것 같네요^^
여러번 복습해서 내것으로 만들어야 겠어요.
좋은 연수 감사합니다!",1,1,0,1,1,-1,-1
161,"부담없이 들으면서 배우고 익힐 수 있는 연수!! 바쁜 학교일정 속에서 주위 선생님의 권유로 선택하고서 '이수할 수 있을까' 고민하였으나 짬짬이 부담없이 들을 수 있어 정말 편안하게 연수를 마치게 되었습니다.
들으면서 공감되는 부분, 특히 다문화연수에 알베르토가 함께 하여 그 이야기를 들으니 좀더 이해가 쉬웠던 것 같습니다.
연수 선택 최고!!",1,1,-1,1,1,-1,-1
162,"명화와 함께 건강관리 명화와 건강을 접목한 이번 연수 굿입니다
평소에 명화는 어렵고 지루하다는선입견이 있었는데 이번 연수를 통해 나의 생각이 잘못되었다는 것을 알았습니다
건강상식도알고 다양한 명화에 얽힌 이야기도 들을수 있어서 너무 좋았습니다",1,1,-1,1,1,-1,-1
163,"쉬워요 구글을 학교에서 많이 사용하기 시작하는데 잘 몰라서 사용에 엄두를 못내고 있었어요
실제 학교에서 가장 많이 사용할 것같은 내용들을 위주로 설명하고
내용도 너무 어렵지 않아서 듣는 내내 부담이 없었습니다.
이제 학교업무처리나 수업에도 자신있게 구글 활용할 수 있을 것같아요",1,1,-1,1,1,-1,-1
