,text,score,jaehyeong/koelectra-base-v3-generalized-sentiment-analysis,klue/bert-base,matthewburke/korean_sentiment,monologg/koelectra-base-v2-discriminator,skt/kogpt2-base-v2,beomi/kcbert-large
110,핵심 표현들을 활용한 회화수업!! 핵심단어 30개를 가지고 여기저기 다 활용하여 완성하는 영어회화 수업입니다. 강추입니다.,1,1,0,1,0,0,0
111,"근세의 역사를 확인하는 좋은 기회 치열했던 의병전쟁과 관련하여
역사 교과서에 없지만
존재하는 순국선열에 대하여 배울수 있는 좋은 기회였습니다.",1,1,0,1,0,0,0
112,"놀이의 모습이 그려지는 연수 놀이는 언제 들어도 재미있고 활용도가 높습니다. 오프라인 연수가 제일 효과가 좋지만 아무래도 왔다갔다 하는 시간과 노력이 많이 들어서 부담스럽고, 확실히 체득은 되지만 시간 내에 많은 놀이를 다루지 못한다는 점이 아쉬웠어요. 이 연수는 다양한 상황에서 활용할 수 있는 여러 놀이가 나옵니다. 어떤 것들은 저희 반에 맞지 않기도 하지만 대부분 이 아이디어를 조금 변형하면 충분히 활용할 수 있을만한 것들입니다. 실제 놀이의 과정이 영상 속에 그려져서 어떤 모습으로 놀이가 이루어지는지, 어떤 부분에 주의해야할지가 확인하기 쉽습니다. 그러다보니 영상을 보며 우리 반에서 놀이할 때는 이것은 주의해야지! 이건 이렇게 바꿔야지! 하는 생각이 듭니다.
놀이는 계속 시대에 따라 변하지만 그래도 기본 방식은 바뀌지 않으니 계속 변형해가며 활용할 수 있을 것 같아요
이렇게 일주일에 하나씩만 놀이를 한다면 저희 반도 충분히 웃음꽃이 넘치지 않을까 생각이 듭니다.",1,1,0,1,0,0,0
113,행복한 나를 만들어 가기 바쁜 하루 생활에서 나를 되돌아 보는 시간 이였습니다. 교사가 행복한 교실에서 아이들도 행복할 수 있겠지요,1,1,0,1,0,0,0
114,2023년 대학입시 전략이 궁금하다면 2023년 대학 입시 전략에 대한 전반적인 설명이 도움이 많이 되었습니다. 온라인으로 언제 어디서나 들을 수 있어서 접근성이 좋았습니다.,1,1,0,1,0,0,0
115,비추천 구성이나 내용이 별로 마음에 안드네요. 음향도 그렇고. 실망스러운 연수였습니다.,0,-1,0,-1,0,0,0
116,신청하세요 좋아요,1,1,0,1,0,0,0
117,기후 변화를 더 깊게 알게 되었어요. 평소 알고 있던 것에 비해 훨씬 더 깊은 내용을 알게됨과 동시에 기후 변화를 막기 위한 실천적인 측면에 대해 반성하게 되었어요.,1,1,0,1,0,0,0
118,유익한 연수입니다!~ 일상생활에서 자주 사용하는 여러 가지 상황 관련 구문의 패턴을 익혀 쉽게 배울 수 있어서 좋았습니다. 꾸준히 복습하며 실력을 쌓도록 노력할 것입니다^^,1,1,0,1,0,0,0
119,노션 강의 도움 많이 됩니다. 노션을 사용해서 학교 일을 하려니 막막했는데 강의 덕분에 막연함은 사라지고 활용해 볼 용기가 나네요. 하지만 이게 워낙 사용법이 복잡해서 한번 들어서는 완벽히 사용하는데 한계가 있어 보입니다. 실무 위주로 자세하게 노션관련 연수가 많아졌으면 합니다.,1,1,0,1,0,0,0
120,"수업 준비, 생활지도, 업무까지 노션으로 끝내기! 평소 주변에 노션을 유용하게 사용하시는 선생님들이 많으셔서 궁금하던 차에 혼자서 이리저리 만져보며 독학으로만(?) 사용하다가 좀 더 체계적으로 활용해보고 싶어 본 연수를 신청하게 되었는데 목적 달성에 충분한 연수였어요!! 중간에 살짝씩 이정도까지는 활용하지 않을 것 같다 싶은 내용도 있긴 했지만, 그래도 몰랐던 유용하 ㄴ기능도 알게 되고 관련 어플과 확장프로그램까지 알게되어 유익했습니다!!
나중에 한 번 더 들어서 복습도 하려구요~!!",1,1,0,1,0,0,0
121,"최고의 현장연구! 그 노하우를 알다! 솔직히 현장연구에 대해 알고 싶어도 알 수 있는 루트가 없어 답답했다. 그런데 그것을 속 시원하게 뻥 뚫어주셨다!
이런 연수를 계획하고 마련해주셔서 먼저 감사하다는 말씀을 드리고 싶다.
현장연구 컨설팅 전문이신 전 교장선생님께서 ""현장연구""에 대한 전체 개요를 해주시면서 중요한 핵심을 콕콕 짚어주셨다. 그리고 실제 현장연구대회에 수상하신 선생님들께서 꼼꼼하게 구체적인 사례와 노하우를 각 분과별로 자세히 알려주셔서 큰 도움이 되었다.
컨설팅 개요에서 말씀해주셨던 부분이 정말로 실제 사례에 녹아있었고, 그 방법대로 연구를 하셨던 선생님들께서 정말 좋은 결과도 얻으셨음을 볼 수 있었다.
현장연구를 시작하기 막막했던 초보교사인 저에게 무척이나 고맙고 유익한 배움이 되었다.
연수를 한번 들으면 끝내고 다시 복습한 적은 없었는데, 이 연수는 계속 반복해서 들으며 복습할 것 같다.
현장연구를 고민하시는 모든 선생님들께 적극 추천합니다!!
유익한 좋은 연수 감사합니다!",1,1,0,1,0,0,0
122,창의적인 놀이 수업 저경력 교사로서 교과서와 미디어를 활용한 수업만을 하면서 많은 고민을 하고 있었습니다. 아이들이 참여하면서 즐길 수 있는 수업을 하고 싶다는 생각을 하던 찰나에 연수를 듣게 되었습니다. 각종 놀이별로 어떤 수업에 활용하면 좋을지 자세한 설명을 들을 수 있어서 너무 유익한 연수였습니다. 그리고 실제로 놀이를 수업에 적용한 선생님들과 학생들의 후기까지 함께 살펴볼 수 있는 점이 너무 좋았습니다.,1,1,0,1,0,0,0
123,"교사라면 누구나 들어야 하는 필수연수 미술 시간에도 물론이지만 학년 교과 내용과 연계하여 '마음을 다루는 미술 활동'에 적용하면 좋은 주제를 정하고, 재료 등을 준비하여 학기 당 3-4회 정도 '마음을 다루는 미술 활동'을 하면 정말 학생들의 마음을 긍정적인 면으로 터치해 줄 수 있고, 미술 활동을 싫어하는 학생들도 즐거운 마음으로 다양한 경험을 할 수 있어 정서적인 면으로도 유익할 것 같다. 다양한 성향의 학생들이 부담 없이 모두 즐겁게 미술 활동에 참여할 수 있어 유익할 것이고 교사도 성취감과 보람을 느낄 수 있을 것 같다. 복습을 하며 다시 꼼꼼히 들어 실천해봐야겠다.",1,1,0,1,0,0,0
124,"노션에 대한 궁금증을 풀어준 연수! 알려주신 모든 내용을 적용하긴 어렵겠지만,

기초기능에 대한 이해는 강의와 함께 실습해나가면서 할 수 있었어요.
반복적으로 알려주신 것도 도움이 되었구요.

아이들 개별지도 내용 기록 때 특히나 유용하게 사용하고 있습니다.",1,1,0,1,0,0,0
125,너무 재밌어요!! 좋아요! 제시카 선생님 목소리 또랑또랑 듣기가 너무 좋아요. 왕초보라서 간단한 회화위주를 학습하는 데 좋은거 같아요. 유익하고 추천합니다.,1,1,0,1,0,0,0
126,영어기초 다지기에 굿굿 영어를 좋아해서 매년 영어관련 연수를 듣고 있는데 확실히 이 강의가 도움이 많이 되고 좋았습니다. 실생활에 유용한 표현도 많고 반복학습으로 연수 받는 동안 즐겁게 공부했어요!!,1,1,0,1,0,0,0
127,실생활에 아주 유용한 의학적 정보 실생활에서 늘 궁굼했던 의학적 정보를 7인의 전문의가 쉽고 재미있게 알려주셔서 너무 좋았습니다. 주위 선생님들에게 추천하였더니 큰 관심을 보여주고 계시고 바로 연수 신청으로 이어질 정도로 아주 유익한 연수였습니다.,1,1,0,1,0,0,0
128,많은 정보를 얻는 좋은 연수입니다. 많은 정보를 얻는 좋은 연수입니다.,1,1,0,1,0,0,0
129,새로운 영어학습법 패턴으로 익히는 영어학습은 새로워서 신청하게 됐습니다. 너무 기초적인건 피하고 싶고 도움이 될만한 연수가 뭘지 고민하니 딱 맞는 연수를 찾게 되었습니다. 강사님의 여러 부가적인 설명도 좋았고 실제 생활에서 충분히 쓰일 수 있는 영어라서 학습에만 치중한 것이 아닌 점도 좋았습니다. 덕분에 올 여름에 해외에서 더 실용적으로 써볼 수 있게 되어서 유익했습니다. 또다른 영어연수가 나온다면 신청해 볼 의향이 있습니다. 영어학습에 여러모로 도움주어서 감사드립니다.,1,1,0,1,0,0,0
130,교과수업에 활용하는 진로교육 각 교과의 수업에 직접 활용할 수 있는 진로교육의 예시를 보여주어서 특히 좋은 연수였습니다.,1,1,0,1,0,0,0
131,우리나라에 이토록 유서깊은 세계문화유산이 있다니!!! 놀랍고 배울점이 많은 것 같습니다. 지금부터 하나씩 다녀보며 공부를 하고 가르침을 받아야 겠다는 생각이 듭니다. ^^,1,1,0,1,0,0,0
132,좋은 진로수업 강의 감사합니다. 좋은 진로수업 강의 감사합니다.,1,1,0,1,0,0,0
133,"대학입시 전략에 대한 전반적인 이야기 대학입시 전략에 대한 전반적인 이야기를 들려줘서 도움이 됩니다. 학생, 학부모 상담 시 활용해야 겠습니다.",1,1,0,1,0,0,0
134,쉬우면서도 어려운 사회 수업 늘 사회 수업이 쉬우면서도 어렵습니다. 어떻게 지도하면 좋을 지 팁을 알려주셔서 도움이 많이 됩니다:),1,1,0,1,0,0,0
135,학급 생활교육에 도움이 되었습니다. 매년 새롭게 만나는 학생들의 생활지도를 어떻게 해야하나 항상 고민이 많았었는데 다양한 사례와 지도 노하우를 함께 알려주셔서 생활지도에 많은 도움을 받았습니다. 더욱이 다양한 사례를 접하다 보니 우리 반만 그런게 아니구나 하는 안도감과 동지애를 함께 느끼게 되었습니다. 그래서 다시 힘내서 생활지도 해보자 하는 다짐을 하게 되었습니다!,1,1,0,1,0,0,0
136,정말 좋았습니다. 오랜만에 국사공부했네요,1,1,0,1,0,0,0
137,유익하고 재미있는 연수 실제 교실 현장에서 활용할 수 있는 재미있고 유익한 연수였습니다.,1,1,0,1,0,0,0
138,조금은 어려웠어요. 워낙 오랜만에 듣는 학자들 이름이 많고 강의식이라서 조금은 어려웠어요,1,0,0,-1,0,0,0
139,여행갈 때 유용한 표현이었습니다. 도움이 많이 되었습니다.,1,1,0,1,0,0,0
140,"의미도 있으면서 즐거운 기후변화 이야기 이제는 기후변화를 넘어 기후위기의 시대라고도 하죠.
학생들과 함께 기후변화에 대해 이야기 나누기 위해 신청한 강의지만 저 스스로에게도 많은 생각과 울림을 주는 좋은 강의입니다.",1,1,0,1,0,0,0
141,"너무 좋은 강의입니다. 정말 유익하고 보는 내내 마음이 편해지는 강의입니다~~
추천드려요 정말 좋습니다!",1,1,0,1,0,0,0
142,재미있는 사회수업 즐겁고 재미있고 유익한 교과서 이야기였습니다. 감사합니다.,1,1,0,1,0,0,0
143,"저학년 고학년 나뉘어 유용합니다. 저학년, 고학년으로 나뉘어 유용합니다.
남학생의 힘든점만 맞추어 좀 아쉬운 부분도 있습니다",1,1,0,1,0,0,0
144,"칼림바 소리가 좋아요 칼림바를 요즘 초등학생들이 쉽게 접할수 있고 취미로 소소하게 동아리 등에도 접목시킬 수 있을 것 같아 선택했습니다. 칼림바와 교재까지 오는 구성이 너무 좋았고, 칼림바 자체도 소리가 맑고 견고하고 예뻐서 소장하기에도 좋았습니다.
기초부터 차근차근 밟아나가는 재미도 있었는데, 제 기준에는 하나하나 디테일하게 잡아주시는 면이 좋지만, 제가 따라하면서 자연스러워지기까지는 많은 연습이 필요하더라구요. 그래서 시간이 많이 걸렸습니다.
좋은 구성과 디테일한 반주, 설명 추천합니다^^",1,1,0,1,0,0,0
145,교육과정 준비 다음학기나 내년에 교육과정 준비할 때 활용할 수 있을 것 같습니다.,1,1,0,1,0,0,0
146,"그림책의 무한한 사용법을 배웠어요 중학교 아이들을 지도하면서
그림책은 초등학교에서 다루는 거라 생각해
수업시간에 아예 다룰 생각을 안했었다.

그런데 이번 연수를 듣으면서
나의 생각이 편견이었다는 반성이 되었다.

그림책의 내용도 다양해
수업 시간에 적절한 자료를 구하기 쉽고
중학교의 짧은 시수에 맞춰 유연하게 진행 할 수 있다.
가능하다
연수에서 가장 좋았던 점은
수업에 적용한 책 소개와 자세한 적용 방법이 있어
연수 내용을 참고하여 조금만 가감하면 나만의
훌륭한 수업이 될거라는 자신감이 생겼다.

오늘 수업이""원만한 대인관계를 맺어요""가 소제목이었는데
""이 작은 책을 펼쳐봐"" 그림책을 시험삼아 활용했는데
중3 여학생들의 반응이 예상외로 너무 훈훈해 놀랐다.

이 기세에 힘입어
지금 다시 그림책을 펼쳐봅니다.
새로운 마음으로 꼼꼼히
내 수업에 어떻게 적용할까를 고민하면서,,,",1,1,0,1,0,0,0
147,"나를 힐링하는 잠깐의 여유 예체능적인 활동이 마음의 여유를 주고
지친 마음을 달래줍니다....
미술은 잘 모르지만
연수를 들으면서 깨알같은 지식과 실습
힐링 넘치는 시간이었습니다.",1,1,0,1,0,0,0
148,"노션에 대한 완벽한 이해 막연히 알고 있던 노션에 관한 모든 것을 자세히 알 수 있었던 유익한 강의였습니다.
다만 프로그램에 대해 무지한 노션 초보자인 저로서는 따라서 만들기엔 좀 버거웠어요. ㅠ.ㅠ
복습하면서 다시 한번 공부해보고 실생활에 사용해 볼 수 있었으면 좋겠네요.",1,1,0,1,0,0,0
149,영어 이해 도움이 됩니다. 영어 이해 도움이 됩니다.,1,1,0,1,0,0,0
150,영어 이해 도움이 됩니다. 영어 이해 도움이 됩니다.,1,1,0,1,0,0,0
151,좋습니다. 영어 이해 도움이 됩니다.,1,1,0,1,0,0,0
152,영어 이해 도움이 됩니다. 영어 이해 도움이 됩니다.,1,1,0,1,0,0,0
153,영어 이해 도움이 됩니다. 시험이 어렵습니다.,1,1,0,1,0,0,0
154,각분야 전문가의 연수를 들을 수 있어서 최고 각분야별 전문의의 연수를 들을 수 있었던 좋은 기회였습니다.,1,1,0,1,0,0,0
155,교실에서 쓸지는 잘 학생수가 적은 경우엔느 도움이 될것 같습니다.,0,0,0,1,0,0,0
156,이구동성 마음을 다루는 미술활동 재미있고 다양한 미술 활동을 많이 배웠습니다. 수업시간에 활용하여 아이들의 마음을 치료할수 있는 도구로 활용햐 보겠습니다.,1,1,0,1,0,0,0
157,초등 저학년 남학생 탐구생활 올해는 꼭 저학년을 맏고 싶다는 소망을 담아 열심히 들을 연수였습니다.,1,1,0,1,0,0,0
158,"체육수업을 좋아하는 학생, 체육수업을 싫어하는 선생님 체육수업을 좋아하는 학생, 체육수업을 싫어하는 선생님. 많은 도움이 되었습니다.",1,1,0,1,0,0,0
